t_epoch,t_rel_s,can_id_hex,dlc,data_hex
1784616160.368675,0.138603,0x04,8,1480107FF7701D1C
1784616160.368716,0.138644,0x05,8,7FCA8020511997FF
1784616160.369018,0.138946,0x06,8,7FD98010CCCCC7FF
1784616160.369067,0.138995,0x05,8,157FB27FF80E151E
1784616160.369269,0.139197,0x06,8,167FCA8018151420
1784616160.371594,0.141522,0x01,8,047BFF7FEE8007FF
1784616160.371921,0.141849,0x02,8,03D7CB812483382C
1784616160.371967,0.141895,0x01,8,207FE67FF8016872
1784616160.372244,0.142172,0x03,8,028FFF81298328DC
1784616160.372368,0.142296,0x02,8,2081128398176A76
1784616160.372578,0.142506,0x04,8,800C7FD0F5666776
1784616160.372613,0.142541,0x03,8,2080DD82B8C56B75
1784616160.372796,0.142724,0x04,8,1480107FF76E1D1C
1784616160.372842,0.142770,0x05,8,7FCA8020511997FF
1784616160.373171,0.143099,0x06,8,7FD98010CCCCC7FF
1784616160.373215,0.143143,0x05,8,157FB37FE80A151E
1784616160.373469,0.143397,0x06,8,167FCA8008191420
1784616160.375594,0.145522,0x01,8,047BFF7FEE8007FF
1784616160.375920,0.145848,0x02,8,03D7CB812983382C
1784616160.375969,0.145897,0x01,8,207FE67FF8016872
1784616160.376243,0.146171,0x03,8,028FFF812E8338DC
1784616160.376368,0.146296,0x02,8,2081168278306A76
1784616160.376545,0.146473,0x04,8,800C7FD0F5666776
1784616160.376594,0.146522,0x03,8,2080E283A8B96B75
1784616160.376828,0.146756,0x04,8,1480107FF76C1D1C
1784616160.376870,0.146798,0x05,8,7FCA8020511997FF
1784616160.377147,0.147075,0x05,8,157FB37FF80D151E
1784616160.377197,0.147125,0x06,8,7FD98010CCCCC7FF
1784616160.377469,0.147397,0x06,8,167FCA80181D1420
1784616160.379618,0.149546,0x01,8,047BFF7FEE8007FF
1784616160.379952,0.149880,0x02,8,03D7CB812E83382C
1784616160.379991,0.149919,0x01,8,207FE67FD8016872
1784616160.380244,0.150172,0x03,8,028FFF81338338DC
1784616160.380368,0.150296,0x02,8,20811B8348336A76
1784616160.380577,0.150505,0x04,8,800C7FD0F5666776
1784616160.380615,0.150543,0x03,8,2080E68318E06B75
1784616160.380818,0.150746,0x04,8,1480107FF76E1D1C
1784616160.380863,0.150791,0x05,8,7FCB8020511997FF
1784616160.381170,0.151098,0x06,8,7FD98010CCCCC7FF
1784616160.381212,0.151140,0x05,8,157FB380280F151E
1784616160.381421,0.151349,0x06,8,167FCA7FC8211420
1784616160.383694,0.153622,0x01,8,047BFF7FEE8007FF
1784616160.383995,0.153923,0x02,8,03D7CB813283482C
1784616160.384047,0.153975,0x01,8,207FE67FF80E6872
1784616160.384368,0.154296,0x03,8,028FFF81388338DC
1784616160.384421,0.154349,0x02,8,2081208348376A76
